sim_t,pos,vel,state,cmd_exact,cmd_lo,cmd_hi
399.649000,0.030000,-0.000000,unrailed,0.030000,,
399.650000,0.030000,0.000000,unrailed,0.030000,,
399.651000,0.030000,-0.000000,unrailed,0.030000,,
399.652000,0.030000,0.000000,unrailed,0.030000,,
399.653000,0.030000,-0.000000,unrailed,0.030000,,
399.654000,0.030000,0.000000,unrailed,0.030000,,
399.655000,0.030000,-0.000000,unrailed,0.030000,,
399.656000,0.030000,0.000000,unrailed,0.030000,,
399.657000,0.030000,-0.000000,unrailed,0.030000,,
399.658000,0.030000,0.000000,unrailed,0.030000,,
399.659000,0.030000,-0.000000,unrailed,0.030000,,
399.660000,0.030000,0.000000,unrailed,0.030000,,
399.661000,0.030000,-0.000000,unrailed,0.030000,,
399.662000,0.030000,0.000000,unrailed,0.030000,,
399.663000,0.030000,-0.000000,unrailed,0.030000,,
399.664000,0.030000,0.000000,unrailed,0.030000,,
399.665000,0.030000,-0.000000,unrailed,0.030000,,
399.666000,0.030000,0.000000,unrailed,0.030000,,
399.667000,0.030000,-0.000000,unrailed,0.030000,,
399.668000,0.030000,0.000000,unrailed,0.030000,,
399.669000,0.030000,-0.000000,unrailed,0.030000,,
399.670000,0.030000,0.000000,unrailed,0.030000,,
399.671000,0.030000,-0.000000,unrailed,0.030000,,
399.672000,0.030000,0.000000,unrailed,0.030000,,
399.673000,0.030000,-0.000000,unrailed,0.030000,,
399.674000,0.030000,0.000000,unrailed,0.030000,,
399.675000,0.030000,-0.000000,unrailed,0.030000,,
399.676000,0.030000,0.000000,unrailed,0.030000,,
399.677000,0.030000,-0.000000,unrailed,0.030000,,
399.678000,0.030000,0.000000,unrailed,0.030000,,
399.679000,0.030000,-0.000000,unrailed,0.030000,,
399.680000,0.030000,0.000000,unrailed,0.030000,,
399.681000,0.030000,-0.000000,unrailed,0.030000,,
399.682000,0.030000,0.000000,unrailed,0.030000,,
399.683000,0.030000,-0.000000,unrailed,0.030000,,
399.684000,0.030000,0.000000,unrailed,0.030000,,
399.685000,0.030000,-0.000000,unrailed,0.030000,,
399.686000,0.030000,0.000000,unrailed,0.030000,,
399.687000,0.030000,-0.000000,unrailed,0.030000,,
399.688000,0.030000,0.000000,unrailed,0.030000,,
399.689000,0.030000,-0.000000,unrailed,0.030000,,
399.690000,0.030000,0.000000,unrailed,0.030000,,
399.691000,0.030000,-0.000000,unrailed,0.030000,,
399.692000,0.030000,0.000000,unrailed,0.030000,,
399.693000,0.030000,-0.000000,unrailed,0.030000,,
399.694000,0.030000,0.000000,unrailed,0.030000,,
399.695000,0.030000,-0.000000,unrailed,0.030000,,
399.696000,0.030000,0.000000,unrailed,0.030000,,
399.697000,0.030000,-0.000000,unrailed,0.030000,,
399.698000,0.030000,0.000000,unrailed,0.030000,,
399.699000,0.030000,-0.000000,unrailed,0.030000,,
399.700000,0.030000,0.000000,unrailed,0.030000,,
399.701000,0.030000,-0.000000,unrailed,0.030000,,
399.702000,0.030000,0.000000,unrailed,0.030000,,
399.703000,0.030000,-0.000000,unrailed,0.030000,,
399.704000,0.030000,0.000000,unrailed,0.030000,,
399.705000,0.030000,-0.000000,unrailed,0.030000,,
399.706000,0.030000,0.000000,unrailed,0.030000,,
399.707000,0.030000,-0.000000,unrailed,0.030000,,
399.708000,0.030000,0.000000,unrailed,0.030000,,
399.709000,0.030000,-0.000000,unrailed,0.030000,,
399.710000,0.030000,0.000000,unrailed,0.030000,,
399.711000,0.030000,-0.000000,unrailed,0.030000,,
399.712000,0.030000,0.000000,unrailed,0.030000,,
399.713000,0.030000,-0.000000,unrailed,0.030000,,
399.714000,0.030000,0.000000,unrailed,0.030000,,
399.715000,0.030000,-0.000000,unrailed,0.030000,,
399.716000,0.030000,0.000000,unrailed,0.030000,,
399.717000,0.030000,-0.000000,unrailed,0.030000,,
399.718000,0.030000,0.000000,unrailed,0.030000,,
399.719000,0.030000,-0.000000,unrailed,0.030000,,
399.720000,0.030000,0.000000,unrailed,0.030000,,
399.721000,0.030000,-0.000000,unrailed,0.030000,,
399.722000,0.030000,0.000000,unrailed,0.030000,,
399.723000,0.030000,-0.000000,unrailed,0.030000,,
399.724000,0.030000,0.000000,unrailed,0.030000,,
399.725000,0.030000,-0.000000,unrailed,0.030000,,
399.726000,0.030000,0.000000,unrailed,0.030000,,
399.727000,0.030000,-0.000000,unrailed,0.030000,,
399.728000,0.030000,0.000000,unrailed,0.030000,,
399.729000,0.030000,-0.000000,unrailed,0.030000,,
399.730000,0.030000,0.000000,unrailed,0.030000,,
399.731000,0.030000,-0.000000,unrailed,0.030000,,
399.732000,0.030000,0.000000,unrailed,0.030000,,
399.733000,0.030000,-0.000000,unrailed,0.030000,,
399.734000,0.030000,0.000000,unrailed,0.030000,,
399.735000,0.030000,-0.000000,unrailed,0.030000,,
399.736000,0.030000,0.000000,unrailed,0.030000,,
399.737000,0.030000,-0.000000,unrailed,0.030000,,
399.738000,0.030000,0.000000,unrailed,0.030000,,
399.739000,0.030000,-0.000000,unrailed,0.030000,,
399.740000,0.030000,0.000000,unrailed,0.030000,,
399.741000,0.030000,-0.000000,unrailed,0.030000,,
399.742000,0.030000,0.000000,unrailed,0.030000,,
399.743000,0.030000,-0.000000,unrailed,0.030000,,
399.744000,0.030000,0.000000,unrailed,0.030000,,
399.745000,0.030000,-0.000000,unrailed,0.030000,,
399.746000,0.030000,0.000000,unrailed,0.030000,,
399.747000,0.030000,-0.000000,unrailed,0.030000,,
399.748000,0.030000,0.000000,unrailed,0.030000,,
399.749000,0.030000,-0.000000,unrailed,0.030000,,
399.750000,0.030000,0.000000,unrailed,0.030000,,
399.751000,0.030000,-0.000000,unrailed,0.030000,,
399.752000,0.030000,0.000000,unrailed,0.030000,,
399.753000,0.030000,-0.000000,unrailed,0.030000,,
399.754000,0.030000,0.000000,unrailed,0.030000,,
399.755000,0.030000,-0.000000,unrailed,0.030000,,
399.756000,0.030000,0.000000,unrailed,0.030000,,
399.757000,0.030000,-0.000000,unrailed,0.030000,,
399.758000,0.030000,0.000000,unrailed,0.030000,,
399.759000,0.030000,-0.000000,unrailed,0.030000,,
399.760000,0.030000,0.000000,unrailed,0.030000,,
399.761000,0.030000,-0.000000,unrailed,0.030000,,
399.762000,0.030000,0.000000,unrailed,0.030000,,
399.763000,0.030000,-0.000000,unrailed,0.030000,,
399.764000,0.030000,0.000000,unrailed,0.030000,,
399.765000,0.030000,-0.000000,unrailed,0.030000,,
399.766000,0.030000,0.000000,unrailed,0.030000,,
399.767000,0.030000,-0.000000,unrailed,0.030000,,
399.768000,0.030000,0.000000,unrailed,0.030000,,
399.769000,0.030000,-0.000000,unrailed,0.030000,,
399.770000,0.030000,0.000000,unrailed,0.030000,,
399.771000,0.030000,-0.000000,unrailed,0.030000,,
399.772000,0.030000,0.000000,unrailed,0.030000,,
399.773000,0.030000,-0.000000,unrailed,0.030000,,
399.774000,0.030000,0.000000,unrailed,0.030000,,
399.775000,0.030000,-0.000000,unrailed,0.030000,,
399.776000,0.030000,0.000000,unrailed,0.030000,,
399.777000,0.030000,-0.000000,unrailed,0.030000,,
399.778000,0.030000,0.000000,unrailed,0.030000,,
399.779000,0.030000,-0.000000,unrailed,0.030000,,
399.780000,0.030000,0.000000,unrailed,0.030000,,
399.781000,0.030000,-0.000000,unrailed,0.030000,,
399.782000,0.030000,0.000000,unrailed,0.030000,,
399.783000,0.030000,-0.000000,unrailed,0.030000,,
399.784000,0.030000,0.000000,unrailed,0.030000,,
399.785000,0.030000,-0.000000,unrailed,0.030000,,
399.786000,0.030000,0.000000,unrailed,0.030000,,
399.787000,0.030000,-0.000000,unrailed,0.030000,,
399.788000,0.030000,0.000000,unrailed,0.030000,,
399.789000,0.030000,-0.000000,unrailed,0.030000,,
399.790000,0.030000,0.000000,unrailed,0.030000,,
399.791000,0.030000,-0.000000,unrailed,0.030000,,
399.792000,0.030000,0.000000,unrailed,0.030000,,
399.793000,0.030000,-0.000000,unrailed,0.030000,,
399.794000,0.030000,0.000000,unrailed,0.030000,,
399.795000,0.030000,-0.000000,unrailed,0.030000,,
399.796000,0.030000,0.000000,unrailed,0.030000,,
399.797000,0.030000,-0.000000,unrailed,0.030000,,
399.798000,0.030000,0.000000,unrailed,0.030000,,
399.799000,0.030000,-0.000000,unrailed,0.030000,,
399.800000,0.030000,0.000000,unrailed,0.030000,,
399.801000,0.030000,-0.000000,unrailed,0.030000,,
399.802000,0.030000,0.000000,unrailed,0.030000,,
399.803000,0.030000,-0.000000,unrailed,0.030000,,
399.804000,0.030000,0.000000,unrailed,0.030000,,
399.805000,0.030000,-0.000000,unrailed,0.030000,,
399.806000,0.030000,0.000000,unrailed,0.030000,,
399.807000,0.030000,-0.000000,unrailed,0.030000,,
399.808000,0.030000,0.000000,unrailed,0.030000,,
399.809000,0.030000,-0.000000,unrailed,0.030000,,
399.810000,0.030000,0.000000,unrailed,0.030000,,
399.811000,0.030000,-0.000000,unrailed,0.030000,,
399.812000,0.030000,0.000000,unrailed,0.030000,,
399.813000,0.030000,-0.000000,unrailed,0.030000,,
399.814000,0.030000,0.000000,unrailed,0.030000,,
399.815000,0.030000,-0.000000,unrailed,0.030000,,
399.816000,0.030000,0.000000,unrailed,0.030000,,
399.817000,0.030000,-0.000000,unrailed,0.030000,,
399.818000,0.030000,0.000000,unrailed,0.030000,,
399.819000,0.030000,-0.000000,unrailed,0.030000,,
399.820000,0.030000,0.000000,unrailed,0.030000,,
399.821000,0.030000,-0.000000,unrailed,0.030000,,
399.822000,0.030000,0.000000,unrailed,0.030000,,
399.823000,0.030000,-0.000000,unrailed,0.030000,,
399.824000,0.030000,0.000000,unrailed,0.030000,,
399.825000,0.030000,-0.000000,unrailed,0.030000,,
399.826000,0.030000,0.000000,unrailed,0.030000,,
399.827000,0.030000,-0.000000,unrailed,0.030000,,
399.828000,0.030000,0.000000,unrailed,0.030000,,
399.829000,0.030000,-0.000000,unrailed,0.030000,,
399.830000,0.030000,0.000000,unrailed,0.030000,,
399.831000,0.030000,-0.000000,unrailed,0.030000,,
399.832000,0.030000,0.000000,unrailed,0.030000,,
399.833000,0.030000,-0.000000,unrailed,0.030000,,
399.834000,0.030000,0.000000,unrailed,0.030000,,
399.835000,0.030000,-0.000000,unrailed,0.030000,,
399.836000,0.030000,0.000000,unrailed,0.030000,,
399.837000,0.030000,-0.000000,unrailed,0.030000,,
399.838000,0.030000,0.000000,unrailed,0.030000,,
399.839000,0.030000,-0.000000,unrailed,0.030000,,
399.840000,0.030000,0.000000,unrailed,0.030000,,
399.841000,0.030000,-0.000000,unrailed,0.030000,,
399.842000,0.030000,0.000000,unrailed,0.030000,,
399.843000,0.030000,-0.000000,unrailed,0.030000,,
399.844000,0.030000,0.000000,unrailed,0.030000,,
399.845000,0.030000,-0.000000,unrailed,0.030000,,
399.846000,0.030000,0.000000,unrailed,0.030000,,
399.847000,0.030000,-0.000000,unrailed,0.030000,,
399.848000,0.030000,0.000000,unrailed,0.030000,,
399.849000,0.030000,-0.000000,unrailed,0.030000,,
399.850000,0.030000,0.000000,unrailed,0.030000,,
399.851000,0.030000,-0.000000,unrailed,0.030000,,
399.852000,0.030000,0.000000,unrailed,0.030000,,
399.853000,0.030000,-0.000000,unrailed,0.030000,,
399.854000,0.030000,0.000000,unrailed,0.030000,,
399.855000,0.030000,-0.000000,unrailed,0.030000,,
399.856000,0.030000,0.000000,unrailed,0.030000,,
399.857000,0.030000,-0.000000,unrailed,0.030000,,
399.858000,0.030000,0.000000,unrailed,0.030000,,
399.859000,0.030000,-0.000000,unrailed,0.030000,,
399.860000,0.030000,0.000000,unrailed,0.030000,,
399.861000,0.030000,-0.000000,unrailed,0.030000,,
399.862000,0.030000,0.000000,unrailed,0.030000,,
399.863000,0.030000,-0.000000,unrailed,0.030000,,
399.864000,0.030000,0.000000,unrailed,0.030000,,
399.865000,0.030000,-0.000000,unrailed,0.030000,,
399.866000,0.030000,0.000000,unrailed,0.030000,,
399.867000,0.030000,-0.000000,unrailed,0.030000,,
399.868000,0.030000,0.000000,unrailed,0.030000,,
399.869000,0.030000,-0.000000,unrailed,0.030000,,
399.870000,0.030000,0.000000,unrailed,0.030000,,
399.871000,0.030000,-0.000000,unrailed,0.030000,,
399.872000,0.030000,0.000000,unrailed,0.030000,,
399.873000,0.030000,-0.000000,unrailed,0.030000,,
399.874000,0.030000,0.000000,unrailed,0.030000,,
399.875000,0.030000,-0.000000,unrailed,0.030000,,
399.876000,0.030000,0.000000,unrailed,0.030000,,
399.877000,0.030000,-0.000000,unrailed,0.030000,,
399.878000,0.030000,0.000000,unrailed,0.030000,,
399.879000,0.030000,-0.000000,unrailed,0.030000,,
399.880000,0.030000,0.000000,unrailed,0.030000,,
399.881000,0.030000,-0.000000,unrailed,0.030000,,
399.882000,0.030000,0.000000,unrailed,0.030000,,
399.883000,0.030000,-0.000000,unrailed,0.030000,,
399.884000,0.030000,0.000000,unrailed,0.030000,,
399.885000,0.030000,-0.000000,unrailed,0.030000,,
399.886000,0.030000,0.000000,unrailed,0.030000,,
399.887000,0.030000,-0.000000,unrailed,0.030000,,
399.888000,0.030000,0.000000,unrailed,0.030000,,
399.889000,0.030000,-0.000000,unrailed,0.030000,,
399.890000,0.030000,0.000000,unrailed,0.030000,,
399.891000,0.030000,-0.000000,unrailed,0.030000,,
399.892000,0.030000,0.000000,unrailed,0.030000,,
399.893000,0.030000,-0.000000,unrailed,0.030000,,
399.894000,0.030000,0.000000,unrailed,0.030000,,
399.895000,0.030000,-0.000000,unrailed,0.030000,,
399.896000,0.030000,0.000000,unrailed,0.030000,,
399.897000,0.030000,-0.000000,unrailed,0.030000,,
399.898000,0.030000,0.000000,unrailed,0.030000,,
399.899000,0.030000,-0.000000,unrailed,0.030000,,
399.900000,0.030000,0.000000,unrailed,0.030000,,
399.901000,0.030000,-0.000000,unrailed,0.030000,,
399.902000,0.030000,0.000000,unrailed,0.030000,,
399.903000,0.030000,-0.000000,unrailed,0.030000,,
399.904000,0.030000,0.000000,unrailed,0.030000,,
399.905000,0.030000,-0.000000,unrailed,0.030000,,
399.906000,0.030000,0.000000,unrailed,0.030000,,
399.907000,0.030000,-0.000000,unrailed,0.030000,,
399.908000,0.030000,0.000000,unrailed,0.030000,,
399.909000,0.030000,-0.000000,unrailed,0.030000,,
399.910000,0.030000,0.000000,unrailed,0.030000,,
399.911000,0.030000,-0.000000,unrailed,0.030000,,
399.912000,0.030000,0.000000,unrailed,0.030000,,
399.913000,0.030000,-0.000000,unrailed,0.030000,,
399.914000,0.030000,0.000000,unrailed,0.030000,,
399.915000,0.030000,-0.000000,unrailed,0.030000,,
399.916000,0.030000,0.000000,unrailed,0.030000,,
399.917000,0.030000,-0.000000,unrailed,0.030000,,
399.918000,0.030000,0.000000,unrailed,0.030000,,
399.919000,0.030000,-0.000000,unrailed,0.030000,,
399.920000,0.030000,0.000000,unrailed,0.030000,,
399.921000,0.030000,-0.000000,unrailed,0.030000,,
399.922000,0.030000,0.000000,unrailed,0.030000,,
399.923000,0.030000,-0.000000,unrailed,0.030000,,
399.924000,0.030000,0.000000,unrailed,0.030000,,
399.925000,0.030000,-0.000000,unrailed,0.030000,,
399.926000,0.030000,0.000000,unrailed,0.030000,,
399.927000,0.030000,-0.000000,unrailed,0.030000,,
399.928000,0.030000,0.000000,unrailed,0.030000,,
399.929000,0.030000,-0.000000,unrailed,0.030000,,
399.930000,0.030000,0.000000,unrailed,0.030000,,
399.931000,0.030000,-0.000000,unrailed,0.030000,,
399.932000,0.030000,0.000000,unrailed,0.030000,,
399.933000,0.030000,-0.000000,unrailed,0.030000,,
399.934000,0.030000,0.000000,unrailed,0.030000,,
399.935000,0.030000,-0.000000,unrailed,0.030000,,
399.936000,0.030000,0.000000,unrailed,0.030000,,
399.937000,0.030000,-0.000000,unrailed,0.030000,,
399.938000,0.030000,0.000000,unrailed,0.030000,,
399.939000,0.030000,-0.000000,unrailed,0.030000,,
399.940000,0.030000,0.000000,unrailed,0.030000,,
399.941000,0.030000,-0.000000,unrailed,0.030000,,
399.942000,0.030000,0.000000,unrailed,0.030000,,
399.943000,0.030000,-0.000000,unrailed,0.030000,,
399.944000,0.030000,0.000000,unrailed,0.030000,,
399.945000,0.030000,-0.000000,unrailed,0.030000,,
399.946000,0.030000,0.000000,unrailed,0.030000,,
399.947000,0.030000,-0.000000,unrailed,0.030000,,
399.948000,0.030000,0.000000,unrailed,0.030000,,
399.949000,0.030000,-0.000000,unrailed,0.030000,,
399.950000,0.030000,0.000000,unrailed,0.030000,,
399.951000,0.030000,-0.000000,unrailed,0.030000,,
399.952000,0.030000,0.000000,unrailed,0.030000,,
399.953000,0.030000,-0.000000,unrailed,0.030000,,
399.954000,0.030000,0.000000,unrailed,0.030000,,
399.955000,0.030000,-0.000000,unrailed,0.030000,,
399.956000,0.030000,0.000000,unrailed,0.030000,,
399.957000,0.030000,-0.000000,unrailed,0.030000,,
399.958000,0.030000,0.000000,unrailed,0.030000,,
399.959000,0.030000,-0.000000,unrailed,0.030000,,
399.960000,0.030000,0.000000,unrailed,0.030000,,
399.961000,0.030000,-0.000000,unrailed,0.030000,,
399.962000,0.030000,0.000000,unrailed,0.030000,,
399.963000,0.030000,-0.000000,unrailed,0.030000,,
399.964000,0.030000,0.000000,unrailed,0.030000,,
399.965000,0.030000,-0.000000,unrailed,0.030000,,
399.966000,0.030000,0.000000,unrailed,0.030000,,
399.967000,0.030000,-0.000000,unrailed,0.030000,,
399.968000,0.030000,0.000000,unrailed,0.030000,,
399.969000,0.030000,-0.000000,unrailed,0.030000,,
399.970000,0.030000,0.000000,unrailed,0.030000,,
399.971000,0.030000,-0.000000,unrailed,0.030000,,
399.972000,0.030000,0.000000,unrailed,0.030000,,
399.973000,0.030000,-0.000000,unrailed,0.030000,,
399.974000,0.030000,0.000000,unrailed,0.030000,,
399.975000,0.030000,-0.000000,unrailed,0.030000,,
399.976000,0.030000,0.000000,unrailed,0.030000,,
399.977000,0.030000,-0.000000,unrailed,0.030000,,
399.978000,0.030000,0.000000,unrailed,0.030000,,
399.979000,0.030000,-0.000000,unrailed,0.030000,,
399.980000,0.030000,0.000000,unrailed,0.030000,,
399.981000,0.030000,-0.000000,unrailed,0.030000,,
399.982000,0.030000,0.000000,unrailed,0.030000,,
399.983000,0.030000,-0.000000,unrailed,0.030000,,
399.984000,0.030000,0.000000,unrailed,0.030000,,
399.985000,0.030000,-0.000000,unrailed,0.030000,,
399.986000,0.030000,0.000000,unrailed,0.030000,,
399.987000,0.030000,-0.000000,unrailed,0.030000,,
399.988000,0.030000,0.000000,unrailed,0.030000,,
399.989000,0.030000,-0.000000,unrailed,0.030000,,
399.990000,0.030000,0.000000,unrailed,0.030000,,
399.991000,0.030000,-0.000000,unrailed,0.030000,,
399.992000,0.030000,0.000000,unrailed,0.030000,,
399.993000,0.030000,-0.000000,unrailed,0.030000,,
399.994000,0.030000,0.000000,unrailed,0.030000,,
399.995000,0.030000,-0.000000,unrailed,0.030000,,
399.996000,0.030000,0.000000,unrailed,0.030000,,
399.997000,0.030000,-0.000000,unrailed,0.030000,,
399.998000,0.030000,0.000000,unrailed,0.030000,,
399.999000,0.030000,-0.000000,unrailed,0.030000,,
400.000000,0.030000,0.000000,unrailed,0.030000,,
400.001000,0.030000,-0.000000,unrailed,0.030000,,
400.002000,0.030000,0.000000,unrailed,0.030000,,
400.003000,0.030000,-0.000000,unrailed,0.030000,,
400.004000,0.030000,0.000000,unrailed,0.030000,,
400.005000,0.030000,-0.000000,unrailed,0.030000,,
400.006000,0.030000,0.000000,unrailed,0.030000,,
400.007000,0.030000,-0.000000,unrailed,0.030000,,
400.008000,0.030000,0.000000,unrailed,0.030000,,
400.009000,0.030000,-0.000000,unrailed,0.030000,,
400.010000,0.030000,0.000000,unrailed,0.030000,,
400.011000,0.030000,-0.000000,unrailed,0.030000,,
400.012000,0.030000,0.000000,unrailed,0.030000,,
400.013000,0.030000,-0.000000,unrailed,0.030000,,
400.014000,0.030000,0.000000,unrailed,0.030000,,
400.015000,0.030000,-0.000000,unrailed,0.030000,,
400.016000,0.030000,0.000000,unrailed,0.030000,,
400.017000,0.030000,-0.000000,unrailed,0.030000,,
400.018000,0.030000,0.000000,unrailed,0.030000,,
400.019000,0.030000,-0.000000,unrailed,0.030000,,
400.020000,0.030000,0.000000,unrailed,0.030000,,
400.021000,0.030000,-0.000000,unrailed,0.030000,,
400.022000,0.030000,0.000000,unrailed,0.030000,,
400.023000,0.030000,-0.000000,unrailed,0.030000,,
400.024000,0.030000,0.000000,unrailed,0.030000,,
400.025000,0.030000,-0.000000,unrailed,0.030000,,
400.026000,0.030000,0.000000,unrailed,0.030000,,
400.027000,0.030000,-0.000000,unrailed,0.030000,,
400.028000,0.030000,0.000000,unrailed,0.030000,,
400.029000,0.030000,-0.000000,unrailed,0.030000,,
400.030000,0.030000,0.000000,unrailed,0.030000,,
400.031000,0.030000,-0.000000,unrailed,0.030000,,
400.032000,0.030000,0.000000,unrailed,0.030000,,
400.033000,0.030000,-0.000000,unrailed,0.030000,,
400.034000,0.030000,0.000000,unrailed,0.030000,,
400.035000,0.030000,-0.000000,unrailed,0.030000,,
400.036000,0.030000,0.000000,unrailed,0.030000,,
400.037000,0.030000,-0.000000,unrailed,0.030000,,
400.038000,0.030000,0.000000,unrailed,0.030000,,
400.039000,0.030000,-0.000000,unrailed,0.030000,,
400.040000,0.030000,0.000000,unrailed,0.030000,,
400.041000,0.030000,-0.000000,unrailed,0.030000,,
400.042000,0.030000,0.000000,unrailed,0.030000,,
400.043000,0.030000,-0.000000,unrailed,0.030000,,
400.044000,0.030000,0.000000,unrailed,0.030000,,
400.045000,0.030000,-0.000000,unrailed,0.030000,,
400.046000,0.030000,0.000000,unrailed,0.030000,,
400.047000,0.030000,-0.000000,unrailed,0.030000,,
400.048000,0.030000,0.000000,unrailed,0.030000,,
400.049000,0.030000,-0.000000,unrailed,0.030000,,
400.050000,0.030000,0.000000,unrailed,0.030000,,
400.051000,0.030000,-0.000000,unrailed,0.030000,,
400.052000,0.030000,0.000000,unrailed,0.030000,,
400.053000,0.030000,-0.000000,unrailed,0.030000,,
400.054000,0.030000,0.000000,unrailed,0.030000,,
400.055000,0.030000,-0.000000,unrailed,0.030000,,
400.056000,0.030000,0.000000,unrailed,0.030000,,
400.057000,0.030000,-0.000000,unrailed,0.030000,,
400.058000,0.030000,0.000000,unrailed,0.030000,,
400.059000,0.030000,-0.000000,unrailed,0.030000,,
400.060000,0.030000,0.000000,unrailed,0.030000,,
400.061000,0.030000,-0.000000,unrailed,0.030000,,
400.062000,0.030000,0.000000,unrailed,0.030000,,
400.063000,0.030000,-0.000000,unrailed,0.030000,,
400.064000,0.030000,0.000000,unrailed,0.030000,,
400.065000,0.030000,-0.000000,unrailed,0.030000,,
400.066000,0.030000,0.000000,unrailed,0.030000,,
400.067000,0.030000,-0.000000,unrailed,0.030000,,
400.068000,0.030000,0.000000,unrailed,0.030000,,
400.069000,0.030000,-0.000000,unrailed,0.030000,,
400.070000,0.030000,0.000000,unrailed,0.030000,,
400.071000,0.030000,-0.000000,unrailed,0.030000,,
400.072000,0.030000,0.000000,unrailed,0.030000,,
400.073000,0.030000,-0.000000,unrailed,0.030000,,
400.074000,0.030000,0.000000,unrailed,0.030000,,
400.075000,0.030000,-0.000000,unrailed,0.030000,,
400.076000,0.030000,0.000000,unrailed,0.030000,,
400.077000,0.030000,-0.000000,unrailed,0.030000,,
400.078000,0.030000,0.000000,unrailed,0.030000,,
400.079000,0.030000,-0.000000,unrailed,0.030000,,
400.080000,0.030000,0.000000,unrailed,0.030000,,
400.081000,0.030000,-0.000000,unrailed,0.030000,,
400.082000,0.030000,0.000000,unrailed,0.030000,,
400.083000,0.030000,-0.000000,unrailed,0.030000,,
400.084000,0.030000,0.000000,unrailed,0.030000,,
400.085000,0.030000,-0.000000,unrailed,0.030000,,
400.086000,0.030000,0.000000,unrailed,0.030000,,
400.087000,0.030000,-0.000000,unrailed,0.030000,,
400.088000,0.030000,0.000000,unrailed,0.030000,,
400.089000,0.030000,-0.000000,unrailed,0.030000,,
400.090000,0.030000,0.000000,unrailed,0.030000,,
400.091000,0.030000,-0.000000,unrailed,0.030000,,
400.092000,0.030000,0.000000,unrailed,0.030000,,
400.093000,0.030000,-0.000000,unrailed,0.030000,,
400.094000,0.030000,0.000000,unrailed,0.030000,,
400.095000,0.030000,-0.000000,unrailed,0.030000,,
400.096000,0.030000,0.000000,unrailed,0.030000,,
400.097000,0.030000,-0.000000,unrailed,0.030000,,
400.098000,0.030000,0.000000,unrailed,0.030000,,
400.099000,0.030000,-0.000000,unrailed,0.030000,,
400.100000,0.030000,0.000000,unrailed,0.030000,,
400.101000,0.030000,-0.000000,unrailed,0.030000,,
400.102000,0.030000,0.000000,unrailed,0.030000,,
400.103000,0.030000,-0.000000,unrailed,0.030000,,
400.104000,0.030000,0.000000,unrailed,0.030000,,
400.105000,0.030000,-0.000000,unrailed,0.030000,,
400.106000,0.030000,0.000000,unrailed,0.030000,,
400.107000,0.030000,-0.000000,unrailed,0.030000,,
400.108000,0.030000,0.000000,unrailed,0.030000,,
400.109000,0.030000,-0.000000,unrailed,0.030000,,
400.110000,0.030000,0.000000,unrailed,0.030000,,
400.111000,0.030000,-0.000000,unrailed,0.030000,,
400.112000,0.030000,0.000000,unrailed,0.030000,,
400.113000,0.030000,-0.000000,unrailed,0.030000,,
400.114000,0.030000,0.000000,unrailed,0.030000,,
400.115000,0.030000,-0.000000,unrailed,0.030000,,
400.116000,0.030000,0.000000,unrailed,0.030000,,
400.117000,0.030000,-0.000000,unrailed,0.030000,,
400.118000,0.030000,0.000000,unrailed,0.030000,,
400.119000,0.030000,-0.000000,unrailed,0.030000,,
400.120000,0.030000,0.000000,unrailed,0.030000,,
400.121000,0.030000,-0.000000,unrailed,0.030000,,
400.122000,0.030000,0.000000,unrailed,0.030000,,
400.123000,0.030000,-0.000000,unrailed,0.030000,,
400.124000,0.030000,0.000000,unrailed,0.030000,,
400.125000,0.030000,-0.000000,unrailed,0.030000,,
400.126000,0.030000,0.000000,unrailed,0.030000,,
400.127000,0.030000,-0.000000,unrailed,0.030000,,
400.128000,0.030000,0.000000,unrailed,0.030000,,
400.129000,0.030000,-0.000000,unrailed,0.030000,,
400.130000,0.030000,0.000000,unrailed,0.030000,,
400.131000,0.030000,-0.000000,unrailed,0.030000,,
400.132000,0.030000,0.000000,unrailed,0.030000,,
400.133000,0.030000,-0.000000,unrailed,0.030000,,
400.134000,0.030000,0.000000,unrailed,0.030000,,
400.135000,0.030000,-0.000000,unrailed,0.030000,,
400.136000,0.030000,0.000000,unrailed,0.030000,,
400.137000,0.030000,-0.000000,unrailed,0.030000,,
400.138000,0.030000,0.000000,unrailed,0.030000,,
400.139000,0.030000,-0.000000,unrailed,0.030000,,
400.140000,0.030000,0.000000,unrailed,0.030000,,
400.141000,0.030000,-0.000000,unrailed,0.030000,,
400.142000,0.030000,0.000000,unrailed,0.030000,,
400.143000,0.030000,-0.000000,unrailed,0.030000,,
400.144000,0.030000,0.000000,unrailed,0.030000,,
400.145000,0.030000,-0.000000,unrailed,0.030000,,
400.146000,0.030000,0.000000,unrailed,0.030000,,
400.147000,0.030000,-0.000000,unrailed,0.030000,,
400.148000,0.030000,0.000000,unrailed,0.030000,,
400.149000,0.030000,-0.000000,unrailed,0.030000,,
400.150000,0.030000,0.000000,unrailed,0.030000,,
400.151000,0.030000,-0.000000,unrailed,0.030000,,
400.152000,0.030000,0.000000,unrailed,0.030000,,
400.153000,0.030000,-0.000000,unrailed,0.030000,,
400.154000,0.030000,0.000000,unrailed,0.030000,,
400.155000,0.030000,-0.000000,unrailed,0.030000,,
